route_id,hub_id,driver_id,vehicle_id,service_date,stop_count,exceptions_count,status
RTE-IND-20250401-002,HUB-IND,DRV-01006,VEH-0016,2025-04-01,51,0,completed
RTE-DET-20250118-001,HUB-DET,DRV-01046,VEH-0030,2025-01-18,26,2,partial
RTE-CMH-20250728-004,HUB-CMH,DRV-01009,VEH-0001,2025-07-28,55,0,completed
RTE-CIN-20251110-001,HUB-CIN,DRV-01019,VEH-0036,2025-11-10,22,0,completed
RTE-CMH-20251030-003,HUB-CMH,DRV-01043,VEH-0021,2025-10-30,21,3,partial
RTE-CMH-20250916-003,HUB-CMH,DRV-01010,VEH-0033,2025-09-16,63,0,completed
RTE-CHI-20251028-003,HUB-CHI,DRV-01011,VEH-0040,2025-10-28,37,0,completed
RTE-IND-20250621-001,HUB-IND,DRV-01031,VEH-0023,2025-06-21,40,0,completed
RTE-IND-20250409-003,HUB-IND,DRV-01042,VEH-0023,2025-04-09,20,0,completed
RTE-IND-20250807-002,HUB-IND,DRV-01031,VEH-0013,2025-08-07,33,0,completed
RTE-DET-20251230-001,HUB-DET,DRV-01046,VEH-0030,2025-12-30,43,0,completed
RTE-CIN-20250523-003,HUB-CIN,DRV-01003,VEH-0018,2025-05-23,20,0,completed
RTE-DET-20250311-002,HUB-DET,DRV-01014,VEH-0024,2025-03-11,30,2,completed
RTE-CIN-20250912-002,HUB-CIN,DRV-01029,VEH-0020,2025-09-12,60,0,completed
RTE-DET-20250106-002,HUB-DET,DRV-01004,VEH-0030,2025-01-06,62,0,completed
RTE-CMH-20250509-003,HUB-CMH,DRV-01030,VEH-0012,2025-05-09,58,0,completed
RTE-CHI-20251222-002,HUB-CHI,DRV-01012,VEH-0004,2025-12-22,40,0,completed
RTE-CMH-20250402-001,HUB-CMH,DRV-01030,VEH-0007,2025-04-02,60,0,completed
RTE-DET-20251230-002,HUB-DET,DRV-01046,VEH-0022,2025-12-30,19,2,completed
RTE-CMH-20250616-001,HUB-CMH,DRV-01039,VEH-0007,2025-06-16,42,0,completed
RTE-CMH-20250725-002,HUB-CMH,DRV-01049,VEH-0038,2025-07-25,44,0,completed
RTE-CMH-20250805-004,HUB-CMH,DRV-01009,VEH-0001,2025-08-05,53,0,completed
RTE-CHI-20251211-005,HUB-CHI,DRV-01005,VEH-0005,2025-12-11,60,0,completed
RTE-DET-20250902-006,HUB-DET,DRV-01022,VEH-0022,2025-09-02,44,3,completed
RTE-CHI-20250416-002,HUB-CHI,DRV-01020,VEH-0002,2025-04-16,43,0,completed
RTE-DET-20250910-003,HUB-DET,DRV-01004,VEH-0024,2025-09-10,40,3,completed
RTE-CIN-20250128-002,HUB-CIN,DRV-01019,VEH-0018,2025-01-28,44,0,completed
RTE-CIN-20251221-001,HUB-CIN,DRV-01002,VEH-0025,2025-12-21,41,0,completed
RTE-CMH-20250528-004,HUB-CMH,DRV-01044,VEH-0007,2025-05-28,34,0,completed
RTE-DET-20250203-003,HUB-DET,DRV-01004,VEH-0024,2025-02-03,18,0,completed
RTE-CIN-20251027-003,HUB-CIN,DRV-01002,VEH-0026,2025-10-27,43,1,partial
RTE-CMH-20250916-004,HUB-CMH,DRV-01040,VEH-0021,2025-09-16,57,0,completed
RTE-DET-20250418-001,HUB-DET,DRV-01022,VEH-0030,2025-04-18,34,0,completed
RTE-CHI-20250502-001,HUB-CHI,DRV-01007,VEH-0040,2025-05-02,46,0,completed
RTE-CMH-20251223-005,HUB-CMH,DRV-01009,VEH-0033,2025-12-23,45,0,completed
RTE-CMH-20250710-002,HUB-CMH,DRV-01040,VEH-0001,2025-07-10,35,0,completed
RTE-IND-20250910-002,HUB-IND,DRV-01032,VEH-0017,2025-09-10,24,0,completed
RTE-CHI-20251207-001,HUB-CHI,DRV-01020,VEH-0002,2025-12-07,63,0,completed
RTE-DET-20251014-003,HUB-DET,DRV-01004,VEH-0022,2025-10-14,55,2,completed
RTE-DET-20250704-004,HUB-DET,DRV-01022,VEH-0024,2025-07-04,31,0,completed
RTE-CMH-20250616-002,HUB-CMH,DRV-01049,VEH-0028,2025-06-16,33,0,completed
RTE-DET-20251224-002,HUB-DET,DRV-01021,VEH-0022,2025-12-24,56,0,completed
RTE-CMH-20250912-005,HUB-CMH,DRV-01030,VEH-0003,2025-09-12,28,3,completed
RTE-CHI-20250114-002,HUB-CHI,DRV-01047,VEH-0004,2025-01-14,18,2,partial
RTE-CIN-20250103-002,HUB-CIN,DRV-01008,VEH-0036,2025-01-03,33,1,partial
RTE-CIN-20251217-002,HUB-CIN,DRV-01002,VEH-0027,2025-12-17,47,0,completed
RTE-CMH-20250701-004,HUB-CMH,DRV-01049,VEH-0031,2025-07-01,43,1,completed
RTE-IND-20250722-004,HUB-IND,DRV-01033,VEH-0010,2025-07-22,56,1,partial
RTE-DET-20250528-001,HUB-DET,DRV-01046,VEH-0011,2025-05-28,45,0,completed
RTE-CHI-20250314-001,HUB-CHI,DRV-01011,VEH-0040,2025-03-14,62,0,completed
RTE-CMH-20250518-002,HUB-CMH,DRV-01010,VEH-0031,2025-05-18,19,0,completed
RTE-CIN-20250403-001,HUB-CIN,DRV-01038,VEH-0025,2025-04-03,44,0,completed
RTE-CIN-20250619-002,HUB-CIN,DRV-01008,VEH-0018,2025-06-19,63,0,completed
RTE-DET-20250612-003,HUB-DET,DRV-01037,VEH-0030,2025-06-12,43,0,completed
RTE-CHI-20250422-004,HUB-CHI,DRV-01047,VEH-0014,2025-04-22,40,0,completed
RTE-CMH-20251107-003,HUB-CMH,DRV-01030,VEH-0001,2025-11-07,29,3,completed
RTE-CMH-20250730-001,HUB-CMH,DRV-01043,VEH-0021,2025-07-30,37,0,completed
RTE-DET-20250425-003,HUB-DET,DRV-01014,VEH-0029,2025-04-25,59,0,completed
RTE-CMH-20251114-002,HUB-CMH,DRV-01030,VEH-0028,2025-11-14,46,0,completed
RTE-CIN-20250828-004,HUB-CIN,DRV-01023,VEH-0026,2025-08-28,43,0,completed
RTE-IND-20250422-003,HUB-IND,DRV-01031,VEH-0017,2025-04-22,54,1,completed
RTE-CHI-20251031-004,HUB-CHI,DRV-01047,VEH-0019,2025-10-31,28,0,completed
RTE-CMH-20251204-002,HUB-CMH,DRV-01016,VEH-0003,2025-12-04,28,4,partial
RTE-CIN-20250103-003,HUB-CIN,DRV-01034,VEH-0026,2025-01-03,20,4,canceled
RTE-IND-20250807-003,HUB-IND,DRV-01188,VEH-0016,2025-08-07,61,0,completed
RTE-DET-20250709-005,HUB-DET,DRV-01021,VEH-0030,2025-07-09,26,0,completed
RTE-CIN-20250422-004,HUB-CIN,DRV-01025,VEH-0025,2025-04-22,62,0,completed
RTE-IND-20250122-003,HUB-IND,DRV-01033,VEH-0017,2025-01-22,39,2,partial
RTE-DET-20251009-001,HUB-DET,DRV-01014,VEH-0030,2025-10-09,30,0,completed
RTE-DET-20250713-003,HUB-DET,DRV-01037,VEH-0011,2025-07-13,51,0,completed
RTE-IND-20250512-002,HUB-IND,DRV-01045,VEH-0008,2025-05-12,26,0,completed
RTE-CHI-20250727-001,HUB-CHI,DRV-01011,VEH-0006,2025-07-27,22,0,completed
RTE-CMH-20250414-003,HUB-CMH,DRV-01028,VEH-0001,2025-04-14,47,0,completed
RTE-CIN-20250530-001,HUB-CIN,DRV-01041,VEH-0026,2025-05-30,51,0,completed
RTE-CHI-20251123-001,HUB-CHI,DRV-01017,VEH-0019,2025-11-23,22,5,partial
RTE-IND-20251127-001,HUB-IND,DRV-01042,VEH-0010,2025-11-27,23,0,completed
RTE-CIN-20250413-001,HUB-CIN,DRV-01029,VEH-0018,2025-04-13,37,0,completed
RTE-IND-20251229-001,HUB-IND,DRV-01031,VEH-0010,2025-12-29,19,0,completed
RTE-CMH-20250310-003,HUB-CMH,DRV-01044,VEH-0012,2025-03-10,56,0,completed
RTE-CMH-20251211-002,HUB-CMH,DRV-01039,VEH-0001,2025-12-11,46,0,completed
RTE-IND-20250620-002,HUB-IND,DRV-01006,VEH-0008,2025-06-20,38,0,completed
RTE-DET-20250613-005,HUB-DET,DRV-01046,VEH-0029,2025-06-13,63,1,completed
RTE-CHI-20250820-001,HUB-CHI,DRV-01012,VEH-0037,2025-08-20,22,0,completed
RTE-IND-20250213-002,HUB-IND,DRV-01024,VEH-0023,2025-02-13,45,0,completed
RTE-CIN-20250318-001,HUB-CIN,DRV-01025,VEH-0026,2025-03-18,44,0,completed
RTE-IND-20251125-002,HUB-IND,DRV-01031,VEH-0017,2025-11-25,34,0,completed
RTE-CMH-20250625-002,HUB-CMH,DRV-01028,VEH-0038,2025-06-25,28,0,completed
RTE-IND-20251215-002,HUB-IND,DRV-01188,VEH-0013,2025-12-15,30,4,partial
RTE-IND-20250910-003,HUB-IND,DRV-01024,VEH-0016,2025-09-10,42,0,completed
RTE-CMH-20250131-002,HUB-CMH,DRV-01044,VEH-0007,2025-01-31,38,0,completed
RTE-CHI-20250919-003,HUB-CHI,DRV-01020,VEH-0037,2025-09-19,26,0,completed
RTE-CIN-20250508-003,HUB-CIN,DRV-01027,VEH-0026,2025-05-08,48,0,completed
RTE-CMH-20250514-004,HUB-CMH,DRV-01010,VEH-0012,2025-05-14,37,0,completed
RTE-IND-20250830-001,HUB-IND,DRV-01042,VEH-0008,2025-08-30,30,0,completed
RTE-CMH-20251204-003,HUB-CMH,DRV-01043,VEH-0007,2025-12-04,52,0,completed
RTE-DET-20250325-002,HUB-DET,DRV-01021,VEH-0029,2025-03-25,39,0,completed
RTE-DET-20250425-004,HUB-DET,DRV-01022,VEH-0024,2025-04-25,42,0,completed
RTE-IND-20250709-003,HUB-IND,DRV-01042,VEH-0017,2025-07-09,34,2,completed
RTE-CIN-20250919-001,HUB-CIN,DRV-01019,VEH-0027,2025-09-19,46,0,completed
RTE-IND-20250703-002,HUB-IND,DRV-01032,VEH-0013,2025-07-03,60,0,completed
RTE-CHI-20250328-003,HUB-CHI,DRV-01005,VEH-0014,2025-03-28,46,2,partial
RTE-DET-20250911-004,HUB-DET,DRV-01021,VEH-0030,2025-09-11,63,0,completed
RTE-CMH-20251229-002,HUB-CMH,DRV-01009,VEH-0038,2025-12-29,64,0,completed
RTE-CIN-20250717-003,HUB-CIN,DRV-01008,VEH-0036,2025-07-17,46,1,completed
RTE-CHI-20250619-003,HUB-CHI,DRV-01048,VEH-0040,2025-06-19,22,0,completed
RTE-CIN-20250630-002,HUB-CIN,DRV-01019,VEH-0025,2025-06-30,59,0,completed
RTE-CIN-20250309-001,HUB-CIN,DRV-01041,VEH-0032,2025-03-09,47,0,completed
RTE-IND-20250609-004,HUB-IND,DRV-01031,VEH-0023,2025-06-09,35,3,partial
RTE-CIN-20250513-003,HUB-CIN,DRV-01002,VEH-0025,2025-05-13,62,0,completed
RTE-DET-20250926-002,HUB-DET,DRV-01046,VEH-0030,2025-09-26,63,0,completed
RTE-DET-20251004-001,HUB-DET,DRV-01014,VEH-0024,2025-10-04,60,0,completed
RTE-IND-20250326-003,HUB-IND,DRV-01188,VEH-0023,2025-03-26,47,2,completed
RTE-CHI-20250822-003,HUB-CHI,DRV-01047,VEH-0004,2025-08-22,39,0,completed
RTE-DET-20250304-001,HUB-DET,DRV-01014,VEH-0011,2025-03-04,65,0,completed
RTE-CMH-20250713-001,HUB-CMH,DRV-01013,VEH-0038,2025-07-13,64,0,completed
RTE-CHI-20251224-002,HUB-CHI,DRV-01007,VEH-0004,2025-12-24,43,0,completed
RTE-DET-20250303-003,HUB-DET,DRV-01014,VEH-0024,2025-03-03,65,0,completed
RTE-CIN-20250723-004,HUB-CIN,DRV-01041,VEH-0027,2025-07-23,51,0,completed
RTE-DET-20251126-001,HUB-DET,DRV-01022,VEH-0029,2025-11-26,29,0,completed
RTE-IND-20250403-002,HUB-IND,DRV-01188,VEH-0016,2025-04-03,58,0,completed
RTE-IND-20250306-001,HUB-IND,DRV-01188,VEH-0013,2025-03-06,59,0,completed
RTE-DET-20251010-003,HUB-DET,DRV-01022,VEH-0011,2025-10-10,61,0,completed
RTE-CMH-20250720-001,HUB-CMH,DRV-01039,VEH-0021,2025-07-20,51,0,completed
RTE-DET-20250703-002,HUB-DET,DRV-01037,VEH-0022,2025-07-03,39,0,completed
RTE-CHI-20250709-001,HUB-CHI,DRV-01012,VEH-0019,2025-07-09,27,0,completed
RTE-CMH-20250129-002,HUB-CMH,DRV-01043,VEH-0012,2025-01-29,36,0,completed
RTE-DET-20250425-005,HUB-DET,DRV-01014,VEH-0024,2025-04-25,39,0,completed
RTE-DET-20250527-001,HUB-DET,DRV-01004,VEH-0011,2025-05-27,40,0,completed
RTE-CHI-20250923-001,HUB-CHI,DRV-01011,VEH-0004,2025-09-23,53,0,completed
RTE-IND-20251017-002,HUB-IND,DRV-01024,VEH-0013,2025-10-17,23,0,completed
RTE-DET-20250101-004,HUB-DET,DRV-01004,VEH-0029,2025-01-01,47,0,completed
RTE-CIN-20250807-001,HUB-CIN,DRV-01019,VEH-0036,2025-08-07,25,0,completed
RTE-IND-20250720-001,HUB-IND,DRV-01042,VEH-0009,2025-07-20,53,0,completed
RTE-IND-20250724-001,HUB-IND,DRV-01031,VEH-0010,2025-07-24,38,0,completed
RTE-IND-20250425-003,HUB-IND,DRV-01032,VEH-0009,2025-04-25,62,0,completed
RTE-CMH-20250331-002,HUB-CMH,DRV-01001,VEH-0003,2025-03-31,28,0,completed
RTE-DET-20250603-002,HUB-DET,DRV-01022,VEH-0024,2025-06-03,56,3,completed
RTE-IND-20251106-001,HUB-IND,DRV-01188,VEH-0013,2025-11-06,20,6,partial
RTE-IND-20250101-003,HUB-IND,DRV-01045,VEH-0016,2025-01-01,60,0,completed
RTE-CIN-20250709-001,HUB-CIN,DRV-01019,VEH-0020,2025-07-09,20,2,partial
RTE-IND-20250421-002,HUB-IND,DRV-01033,VEH-0010,2025-04-21,42,0,completed
RTE-DET-20250409-003,HUB-DET,DRV-01022,VEH-0030,2025-04-09,50,0,completed
RTE-DET-20250428-002,HUB-DET,DRV-01037,VEH-0029,2025-04-28,33,0,completed
RTE-IND-20250603-002,HUB-IND,DRV-01033,VEH-0016,2025-06-03,50,0,completed
RTE-DET-20250116-003,HUB-DET,DRV-01014,VEH-0022,2025-01-16,44,0,completed
RTE-CIN-20250409-001,HUB-CIN,DRV-01008,VEH-0032,2025-04-09,19,0,completed
RTE-CMH-20251230-004,HUB-CMH,DRV-01015,VEH-0007,2025-12-30,55,5,partial
RTE-CMH-20250313-003,HUB-CMH,DRV-01009,VEH-0007,2025-03-13,35,0,completed
RTE-IND-20251119-002,HUB-IND,DRV-01006,VEH-0013,2025-11-19,56,0,completed
RTE-CMH-20251005-001,HUB-CMH,DRV-01036,VEH-0012,2025-10-05,50,0,completed
RTE-CHI-20250110-003,HUB-CHI,DRV-01048,VEH-0005,2025-01-10,64,0,completed
RTE-CHI-20250916-002,HUB-CHI,DRV-01005,VEH-0004,2025-09-16,41,0,completed
RTE-IND-20251208-001,HUB-IND,DRV-01042,VEH-0010,2025-12-08,49,0,completed
RTE-DET-20250210-004,HUB-DET,DRV-01037,VEH-0011,2025-02-10,64,0,completed
RTE-CIN-20250718-002,HUB-CIN,DRV-01002,VEH-0020,2025-07-18,20,0,completed
RTE-CMH-20250116-004,HUB-CMH,DRV-01044,VEH-0028,2025-01-16,61,0,completed
RTE-DET-20250519-003,HUB-DET,DRV-01037,VEH-0011,2025-05-19,23,0,completed
RTE-CHI-20250521-003,HUB-CHI,DRV-01012,VEH-0037,2025-05-21,18,0,completed
RTE-IND-20250910-004,HUB-IND,DRV-01032,VEH-0009,2025-09-10,24,0,completed
RTE-CMH-20250225-004,HUB-CMH,DRV-01049,VEH-0028,2025-02-25,35,0,completed
RTE-CIN-20251114-004,HUB-CIN,DRV-01008,VEH-0027,2025-11-14,23,0,completed
RTE-CIN-20250225-004,HUB-CIN,DRV-01026,VEH-0036,2025-02-25,57,0,completed
RTE-CHI-20250204-002,HUB-CHI,DRV-01035,VEH-0014,2025-02-04,22,0,completed
RTE-CIN-20251225-001,HUB-CIN,DRV-01008,VEH-0018,2025-12-25,41,0,completed
RTE-CIN-20250604-002,HUB-CIN,DRV-01038,VEH-0020,2025-06-04,43,3,partial
RTE-CMH-20250924-002,HUB-CMH,DRV-01009,VEH-0003,2025-09-24,39,0,completed
RTE-CHI-20251205-002,HUB-CHI,DRV-01035,VEH-0002,2025-12-05,57,0,completed
RTE-CIN-20250418-001,HUB-CIN,DRV-01023,VEH-0025,2025-04-18,58,0,completed
RTE-IND-20250411-002,HUB-IND,DRV-01188,VEH-0009,2025-04-11,26,3,completed
RTE-CMH-20251119-003,HUB-CMH,DRV-01016,VEH-0012,2025-11-19,29,0,completed
RTE-DET-20250626-003,HUB-DET,DRV-01046,VEH-0022,2025-06-26,37,0,completed
RTE-CIN-20251015-001,HUB-CIN,DRV-01041,VEH-0036,2025-10-15,53,0,completed
RTE-CIN-20251219-002,HUB-CIN,DRV-01002,VEH-0036,2025-12-19,37,0,completed
RTE-CMH-20250911-002,HUB-CMH,DRV-01015,VEH-0031,2025-09-11,35,0,completed
RTE-IND-20251225-002,HUB-IND,DRV-01042,VEH-0010,2025-12-25,24,0,completed
RTE-CHI-20251019-001,HUB-CHI,DRV-01017,VEH-0002,2025-10-19,39,0,completed
RTE-IND-20251123-002,HUB-IND,DRV-01024,VEH-0008,2025-11-23,58,0,completed
RTE-CHI-20250709-002,HUB-CHI,DRV-01007,VEH-0002,2025-07-09,33,0,completed
RTE-CMH-20251024-002,HUB-CMH,DRV-01040,VEH-0031,2025-10-24,43,0,completed
RTE-CMH-20251218-002,HUB-CMH,DRV-01036,VEH-0028,2025-12-18,27,5,canceled
RTE-CIN-20250620-002,HUB-CIN,DRV-01026,VEH-0027,2025-06-20,63,3,partial
RTE-IND-20251107-004,HUB-IND,DRV-01031,VEH-0016,2025-11-07,18,5,partial
RTE-CIN-20250929-003,HUB-CIN,DRV-01008,VEH-0025,2025-09-29,52,0,completed
RTE-DET-20250616-002,HUB-DET,DRV-01037,VEH-0022,2025-06-16,56,0,completed
RTE-CMH-20251006-002,HUB-CMH,DRV-01013,VEH-0033,2025-10-06,19,0,completed
RTE-CHI-20250212-005,HUB-CHI,DRV-01005,VEH-0019,2025-02-12,53,0,completed
RTE-CIN-20250729-002,HUB-CIN,DRV-01038,VEH-0032,2025-07-29,37,0,completed
RTE-CMH-20250416-003,HUB-CMH,DRV-01028,VEH-0021,2025-04-16,51,0,completed
RTE-CMH-20251010-005,HUB-CMH,DRV-01043,VEH-0012,2025-10-10,34,0,completed
RTE-IND-20251031-003,HUB-IND,DRV-01024,VEH-0010,2025-10-31,18,0,completed
RTE-CIN-20250206-002,HUB-CIN,DRV-01003,VEH-0020,2025-02-06,63,0,completed
RTE-CMH-20250717-003,HUB-CMH,DRV-01028,VEH-0001,2025-07-17,18,2,completed
RTE-IND-20250703-003,HUB-IND,DRV-01024,VEH-0017,2025-07-03,65,0,completed
RTE-IND-20250409-004,HUB-IND,DRV-01024,VEH-0008,2025-04-09,64,0,completed
RTE-IND-20250612-003,HUB-IND,DRV-01032,VEH-0017,2025-06-12,54,0,completed
RTE-DET-20250615-002,HUB-DET,DRV-01004,VEH-0024,2025-06-15,35,1,partial
RTE-CIN-20251221-002,HUB-CIN,DRV-01029,VEH-0026,2025-12-21,21,1,partial
RTE-CHI-20251205-003,HUB-CHI,DRV-01007,VEH-0019,2025-12-05,27,0,completed
RTE-DET-20250225-002,HUB-DET,DRV-01022,VEH-0011,2025-02-25,25,3,completed
RTE-CHI-20250430-001,HUB-CHI,DRV-01017,VEH-0002,2025-04-30,56,0,completed
RTE-CHI-20250625-004,HUB-CHI,DRV-01035,VEH-0004,2025-06-25,26,0,completed
RTE-CIN-20250731-003,HUB-CIN,DRV-01023,VEH-0027,2025-07-31,23,0,completed
RTE-CHI-20251230-003,HUB-CHI,DRV-01012,VEH-0002,2025-12-30,25,0,completed
RTE-DET-20251024-005,HUB-DET,DRV-01021,VEH-0024,2025-10-24,58,0,completed
RTE-CHI-20250506-001,HUB-CHI,DRV-01012,VEH-0006,2025-05-06,42,0,completed
RTE-IND-20250220-002,HUB-IND,DRV-01032,VEH-0010,2025-02-20,36,0,completed
RTE-CHI-20250328-004,HUB-CHI,DRV-01048,VEH-0002,2025-03-28,65,0,completed
RTE-IND-20250129-001,HUB-IND,DRV-01032,VEH-0016,2025-01-29,61,0,completed
RTE-CMH-20251020-001,HUB-CMH,DRV-01016,VEH-0028,2025-10-20,18,0,completed
RTE-CHI-20250519-002,HUB-CHI,DRV-01048,VEH-0004,2025-05-19,45,0,completed
RTE-CHI-20250723-003,HUB-CHI,DRV-01020,VEH-0040,2025-07-23,49,0,completed
RTE-CIN-20250114-001,HUB-CIN,DRV-01027,VEH-0020,2025-01-14,47,1,partial
RTE-CIN-20250710-001,HUB-CIN,DRV-01003,VEH-0025,2025-07-10,65,0,completed
RTE-CIN-20251021-003,HUB-CIN,DRV-01041,VEH-0036,2025-10-21,65,0,completed
RTE-IND-20250711-001,HUB-IND,DRV-01042,VEH-0008,2025-07-11,53,0,completed
RTE-IND-20250702-001,HUB-IND,DRV-01031,VEH-0016,2025-07-02,45,0,completed
RTE-IND-20251117-002,HUB-IND,DRV-01031,VEH-0009,2025-11-17,24,0,completed
RTE-CIN-20250307-002,HUB-CIN,DRV-01023,VEH-0020,2025-03-07,34,0,completed
RTE-CHI-20250903-004,HUB-CHI,DRV-01048,VEH-0002,2025-09-03,60,0,completed
RTE-CIN-20250321-002,HUB-CIN,DRV-01003,VEH-0032,2025-03-21,47,0,completed
RTE-IND-20250716-001,HUB-IND,DRV-01024,VEH-0017,2025-07-16,59,0,completed
RTE-CHI-20250515-001,HUB-CHI,DRV-01005,VEH-0014,2025-05-15,58,0,completed
RTE-CIN-20250909-005,HUB-CIN,DRV-01003,VEH-0020,2025-09-09,24,0,completed
RTE-CHI-20250714-004,HUB-CHI,DRV-01020,VEH-0006,2025-07-14,21,0,completed
RTE-IND-20250312-002,HUB-IND,DRV-01024,VEH-0009,2025-03-12,19,1,completed
RTE-DET-20251125-004,HUB-DET,DRV-01037,VEH-0011,2025-11-25,41,0,completed
RTE-CHI-20251112-002,HUB-CHI,DRV-01011,VEH-0040,2025-11-12,48,6,partial
RTE-IND-20250128-003,HUB-IND,DRV-01188,VEH-0013,2025-01-28,57,0,completed
RTE-DET-20250923-002,HUB-DET,DRV-01046,VEH-0022,2025-09-23,40,0,completed
RTE-DET-20251030-004,HUB-DET,DRV-01046,VEH-0024,2025-10-30,22,2,completed
RTE-DET-20250818-003,HUB-DET,DRV-01021,VEH-0030,2025-08-18,57,0,completed
RTE-DET-20250327-004,HUB-DET,DRV-01046,VEH-0029,2025-03-27,30,0,completed
RTE-CIN-20250730-004,HUB-CIN,DRV-01002,VEH-0018,2025-07-30,46,0,completed
RTE-CIN-20250224-002,HUB-CIN,DRV-01023,VEH-0026,2025-02-24,38,3,partial
RTE-CMH-20250307-002,HUB-CMH,DRV-01009,VEH-0003,2025-03-07,27,0,completed
RTE-CMH-20250905-004,HUB-CMH,DRV-01040,VEH-0021,2025-09-05,27,0,completed
RTE-IND-20251225-003,HUB-IND,DRV-01032,VEH-0009,2025-12-25,59,0,completed
RTE-CHI-20250312-001,HUB-CHI,DRV-01048,VEH-0004,2025-03-12,37,0,completed
RTE-DET-20250227-001,HUB-DET,DRV-01004,VEH-0029,2025-02-27,43,0,completed
RTE-DET-20251115-002,HUB-DET,DRV-01021,VEH-0024,2025-11-15,44,0,completed
RTE-DET-20250121-002,HUB-DET,DRV-01004,VEH-0011,2025-01-21,56,0,completed
RTE-IND-20251024-003,HUB-IND,DRV-01024,VEH-0023,2025-10-24,25,0,completed
RTE-CIN-20250910-001,HUB-CIN,DRV-01027,VEH-0020,2025-09-10,33,0,completed
RTE-DET-20250411-002,HUB-DET,DRV-01004,VEH-0024,2025-04-11,59,0,completed
RTE-DET-20250922-002,HUB-DET,DRV-01004,VEH-0022,2025-09-22,43,0,completed
RTE-DET-20250418-002,HUB-DET,DRV-01014,VEH-0024,2025-04-18,39,0,completed
RTE-IND-20251003-001,HUB-IND,DRV-01045,VEH-0017,2025-10-03,55,0,completed
RTE-DET-20251010-004,HUB-DET,DRV-01021,VEH-0011,2025-10-10,51,0,completed
RTE-DET-20250702-001,HUB-DET,DRV-01046,VEH-0011,2025-07-02,22,0,completed
RTE-CIN-20250912-003,HUB-CIN,DRV-01023,VEH-0032,2025-09-12,37,0,completed
RTE-CHI-20250131-001,HUB-CHI,DRV-01047,VEH-0014,2025-01-31,50,0,completed
RTE-DET-20250429-002,HUB-DET,DRV-01037,VEH-0022,2025-04-29,43,0,completed
RTE-IND-20250127-003,HUB-IND,DRV-01033,VEH-0016,2025-01-27,43,0,completed
RTE-CIN-20251003-002,HUB-CIN,DRV-01003,VEH-0026,2025-10-03,22,0,completed
RTE-DET-20250908-002,HUB-DET,DRV-01046,VEH-0022,2025-09-08,36,0,completed
RTE-IND-20250826-002,HUB-IND,DRV-01045,VEH-0013,2025-08-26,51,0,completed
RTE-CHI-20250711-002,HUB-CHI,DRV-01047,VEH-0006,2025-07-11,62,0,completed
RTE-CMH-20251125-002,HUB-CMH,DRV-01039,VEH-0038,2025-11-25,51,4,partial
RTE-CMH-20250526-003,HUB-CMH,DRV-01044,VEH-0012,2025-05-26,39,0,completed
RTE-IND-20251121-002,HUB-IND,DRV-01042,VEH-0017,2025-11-21,46,0,completed
RTE-DET-20251123-002,HUB-DET,DRV-01037,VEH-0011,2025-11-23,48,0,completed
RTE-CMH-20251125-003,HUB-CMH,DRV-01044,VEH-0021,2025-11-25,58,0,completed
RTE-CMH-20250622-001,HUB-CMH,DRV-01001,VEH-0003,2025-06-22,49,0,completed
RTE-CMH-20250515-002,HUB-CMH,DRV-01010,VEH-0033,2025-05-15,29,0,completed
RTE-CHI-20251028-004,HUB-CHI,DRV-01007,VEH-0005,2025-10-28,54,0,completed
RTE-DET-20250702-002,HUB-DET,DRV-01022,VEH-0022,2025-07-02,34,2,completed
RTE-CHI-20251127-001,HUB-CHI,DRV-01020,VEH-0004,2025-11-27,49,0,completed
RTE-CIN-20251121-003,HUB-CIN,DRV-01025,VEH-0026,2025-11-21,38,6,partial
RTE-IND-20250321-005,HUB-IND,DRV-01032,VEH-0013,2025-03-21,37,0,completed
RTE-CHI-20250311-002,HUB-CHI,DRV-01005,VEH-0005,2025-03-11,26,1,completed
RTE-CIN-20250530-002,HUB-CIN,DRV-01026,VEH-0018,2025-05-30,47,0,completed
RTE-CHI-20250624-003,HUB-CHI,DRV-01005,VEH-0004,2025-06-24,64,0,completed
RTE-DET-20250825-001,HUB-DET,DRV-01004,VEH-0030,2025-08-25,44,0,completed
RTE-DET-20250429-003,HUB-DET,DRV-01014,VEH-0024,2025-04-29,20,1,partial
RTE-IND-20250302-001,HUB-IND,DRV-01045,VEH-0017,2025-03-02,57,0,completed
RTE-CMH-20250402-002,HUB-CMH,DRV-01016,VEH-0001,2025-04-02,45,0,completed
RTE-DET-20250122-001,HUB-DET,DRV-01037,VEH-0029,2025-01-22,58,6,partial
RTE-CIN-20250621-001,HUB-CIN,DRV-01023,VEH-0025,2025-06-21,60,0,completed
RTE-DET-20250422-003,HUB-DET,DRV-01021,VEH-0030,2025-04-22,34,3,completed
RTE-CHI-20250118-001,HUB-CHI,DRV-01005,VEH-0037,2025-01-18,49,0,completed
RTE-CHI-20250730-004,HUB-CHI,DRV-01012,VEH-0005,2025-07-30,24,0,completed
RTE-DET-20250303-004,HUB-DET,DRV-01021,VEH-0011,2025-03-03,56,0,completed
RTE-CHI-20251030-001,HUB-CHI,DRV-01035,VEH-0002,2025-10-30,39,0,completed
RTE-CHI-20250701-002,HUB-CHI,DRV-01007,VEH-0014,2025-07-01,61,0,completed
